Start Type,Time(ms)
"msg=""Warm Start:",2.927105
"msg=""Warm Start:",4.098095
"msg=""Warm Start:",4.515528
"msg=""Warm Start:",3.339731
"msg=""Warm Start:",3.528147
"msg=""Warm Start:",3.1352
"msg=""Warm Start:",2.380962
"msg=""Warm Start:",4.245162
"msg=""Warm Start:",4.222317
"msg=""Warm Start:",4.052564
"msg=""Warm Start:",3.92847
"msg=""Warm Start:",3.440469
"msg=""Warm Start:",3.013161
"msg=""Warm Start:",3.137569
"msg=""Warm Start:",2.564862
"msg=""Warm Start:",3.796957
"msg=""Warm Start:",4.505675
"msg=""Warm Start:",3.85271
"msg=""Warm Start:",3.887231
"msg=""Warm Start:",3.907111
"msg=""Warm Start:",4.125757
"msg=""Warm Start:",3.629347
"msg=""Warm Start:",3.670473
"msg=""Warm Start:",4.056525
"msg=""Warm Start:",3.838927
"msg=""Warm Start:",4.213921
"msg=""Warm Start:",3.725135
"msg=""Warm Start:",3.154116
"msg=""Warm Start:",3.653283
"msg=""Warm Start:",3.992667
"msg=""Warm Start:",4.043038
"msg=""Warm Start:",3.301663
"msg=""Warm Start:",3.800441
"msg=""Warm Start:",3.370521
"msg=""Warm Start:",2.878162
"msg=""Warm Start:",2.311678
"msg=""Warm Start:",3.511208
"msg=""Warm Start:",3.674209
"msg=""Warm Start:",4.262731
"msg=""Warm Start:",3.909412
"msg=""Warm Start:",3.879546
"msg=""Warm Start:",3.726981
"msg=""Warm Start:",3.962234
"msg=""Warm Start:",3.186607
"msg=""Warm Start:",3.149532
"msg=""Warm Start:",3.53952
"msg=""Warm Start:",4.386136
"msg=""Warm Start:",4.495878
"msg=""Warm Start:",4.360336
"msg=""Warm Start:",3.497503
"msg=""Warm Start:",5.773371
"msg=""Warm Start:",4.868515
"msg=""Warm Start:",6.087587
"msg=""Warm Start:",4.40261
"msg=""Warm Start:",4.383828
"msg=""Warm Start:",5.083203
"msg=""Warm Start:",5.171136
"msg=""Warm Start:",2.749458
"msg=""Warm Start:",2.782533
"msg=""Warm Start:",2.446585
"msg=""Warm Start:",3.263068
"msg=""Warm Start:",3.154701
"msg=""Warm Start:",3.1608
"msg=""Warm Start:",3.523995
"msg=""Warm Start:",5.190804
"msg=""Warm Start:",4.029852
"msg=""Warm Start:",4.004736
"msg=""Warm Start:",4.382171
"msg=""Warm Start:",4.439926
"msg=""Warm Start:",4.418541
"msg=""Warm Start:",3.289071
"msg=""Warm Start:",4.88416
"msg=""Warm Start:",5.173876
"msg=""Warm Start:",3.696624
"msg=""Warm Start:",4.017609
"msg=""Warm Start:",4.31672
"msg=""Warm Start:",4.638682
"msg=""Warm Start:",4.987792
"msg=""Warm Start:",3.373232
"msg=""Warm Start:",3.465223
"msg=""Warm Start:",6.011356
"msg=""Warm Start:",6.136032
"msg=""Warm Start:",5.518268
"msg=""Warm Start:",3.761905
"msg=""Warm Start:",3.791628
"msg=""Warm Start:",3.600068
"msg=""Warm Start:",3.564222
"msg=""Warm Start:",3.060683
"msg=""Warm Start:",4.036121
"msg=""Warm Start:",4.050236
"msg=""Warm Start:",4.673074
"msg=""Warm Start:",4.665091
"msg=""Warm Start:",3.256507
"msg=""Warm Start:",3.843497
"msg=""Warm Start:",3.576723
"msg=""Warm Start:",4.023975
"msg=""Warm Start:",3.863998
"msg=""Warm Start:",3.847216
"msg=""Warm Start:",4.933214
"msg=""Warm Start:",3.903269
"msg=""Warm Start:",4.156884
"msg=""Warm Start:",4.245351
"msg=""Warm Start:",4.148424
"msg=""Warm Start:",4.435587
"msg=""Warm Start:",3.027673
"msg=""Warm Start:",3.122634
"msg=""Warm Start:",3.855644
"msg=""Warm Start:",3.736612
"msg=""Warm Start:",4.628989
"msg=""Warm Start:",5.860583
"msg=""Warm Start:",5.832805
"msg=""Warm Start:",3.838058
"msg=""Warm Start:",2.990313
"msg=""Warm Start:",3.949871
"msg=""Warm Start:",2.912374
"msg=""Warm Start:",3.289721
"msg=""Warm Start:",4.644092
"msg=""Warm Start:",3.646945
"msg=""Warm Start:",3.3504
"msg=""Warm Start:",3.16644
"msg=""Warm Start:",3.249087
"msg=""Warm Start:",4.445836
"msg=""Warm Start:",4.521621
"msg=""Warm Start:",3.164452
"msg=""Warm Start:",5.480105
"msg=""Warm Start:",5.60073
"msg=""Warm Start:",3.309195
"msg=""Warm Start:",2.604792
"msg=""Warm Start:",3.206344
"msg=""Warm Start:",3.154075
"msg=""Warm Start:",4.08195
"msg=""Warm Start:",2.9571
"msg=""Warm Start:",3.406475
"msg=""Warm Start:",3.141551
"msg=""Warm Start:",4.461368
"msg=""Warm Start:",5.14503
"msg=""Warm Start:",5.153872
"msg=""Warm Start:",4.627336
"msg=""Warm Start:",5.269944
"msg=""Warm Start:",4.08662
"msg=""Warm Start:",4.28816
"msg=""Warm Start:",4.473151
"msg=""Warm Start:",4.11107
"msg=""Warm Start:",5.519128
"msg=""Warm Start:",4.579702
"msg=""Warm Start:",3.087881
"msg=""Warm Start:",6.081525
"msg=""Warm Start:",6.149659
"msg=""Warm Start:",3.796189
"msg=""Warm Start:",3.469939
"msg=""Warm Start:",3.732123
"msg=""Warm Start:",2.769751
"msg=""Warm Start:",4.517025
"msg=""Warm Start:",4.049051
"msg=""Warm Start:",4.694097
"msg=""Warm Start:",4.126349
"msg=""Warm Start:",4.018236
"msg=""Warm Start:",4.023968
"msg=""Warm Start:",4.101688
"msg=""Warm Start:",4.595317
"msg=""Warm Start:",4.33501
"msg=""Warm Start:",4.764095
"msg=""Warm Start:",4.8164
"msg=""Warm Start:",4.51049
"msg=""Warm Start:",3.131269
"msg=""Warm Start:",3.931833
"msg=""Warm Start:",3.990043
"msg=""Warm Start:",3.987606
"msg=""Warm Start:",4.072267
"msg=""Warm Start:",3.626652
"msg=""Warm Start:",3.349552
"msg=""Warm Start:",4.137785
"msg=""Warm Start:",4.293185
"msg=""Warm Start:",4.121375
"msg=""Warm Start:",4.068241
"msg=""Warm Start:",4.097567
"msg=""Warm Start:",4.492995
"msg=""Warm Start:",3.774067
"msg=""Warm Start:",3.575939
"msg=""Warm Start:",3.144524
"msg=""Warm Start:",4.141629
"msg=""Warm Start:",4.209354
"msg=""Warm Start:",4.646529
"msg=""Warm Start:",4.704189
"msg=""Warm Start:",5.730739
"msg=""Warm Start:",3.516526
"msg=""Warm Start:",4.744491
"msg=""Warm Start:",3.793601
"msg=""Warm Start:",3.991608
"msg=""Warm Start:",3.987681
"msg=""Warm Start:",3.862962
"msg=""Warm Start:",4.6589
"msg=""Warm Start:",4.573915
"msg=""Warm Start:",5.07021
"msg=""Warm Start:",4.357681
"msg=""Warm Start:",4.962824
"msg=""Warm Start:",3.700832
"msg=""Warm Start:",3.52801
"msg=""Warm Start:",3.583233
"msg=""Warm Start:",3.593453
"msg=""Warm Start:",4.029771
"msg=""Warm Start:",3.728795
"msg=""Warm Start:",4.767436
"msg=""Warm Start:",4.928002
"msg=""Warm Start:",5.756597
"msg=""Warm Start:",6.018787
"msg=""Warm Start:",6.080661
"msg=""Warm Start:",5.053394
"msg=""Warm Start:",4.836043
"msg=""Warm Start:",4.919374
"msg=""Warm Start:",4.977389
"msg=""Warm Start:",4.796155
"msg=""Warm Start:",5.929123
"msg=""Warm Start:",4.482536
"msg=""Warm Start:",4.407969
"msg=""Warm Start:",5.519945
"msg=""Warm Start:",3.183753
"msg=""Warm Start:",3.244606
"msg=""Warm Start:",3.707751
"msg=""Warm Start:",3.766792
"msg=""Warm Start:",3.070585
"msg=""Warm Start:",3.447162
"msg=""Warm Start:",4.632417
"msg=""Warm Start:",4.179534
"msg=""Warm Start:",5.484409
"msg=""Warm Start:",5.524767
"msg=""Warm Start:",4.406263
"msg=""Warm Start:",4.454317
"msg=""Warm Start:",5.864012
"msg=""Warm Start:",4.964358
"msg=""Warm Start:",6.792026
"msg=""Warm Start:",4.898129
"msg=""Warm Start:",6.270437
"msg=""Warm Start:",4.415562
"msg=""Warm Start:",3.354827
"msg=""Warm Start:",5.164144
"msg=""Warm Start:",4.607533
"msg=""Warm Start:",2.925451
"msg=""Warm Start:",3.09795
"msg=""Warm Start:",2.745086
"msg=""Warm Start:",2.768404
"msg=""Warm Start:",3.92861
"msg=""Warm Start:",4.23147
"msg=""Warm Start:",4.240774
"msg=""Warm Start:",3.725195
"msg=""Warm Start:",3.759618
"msg=""Warm Start:",3.009114
"msg=""Warm Start:",3.064162
"msg=""Warm Start:",3.515755
"msg=""Warm Start:",4.158613
"msg=""Warm Start:",3.21538
"msg=""Warm Start:",4.029379
"msg=""Warm Start:",4.030164
"msg=""Warm Start:",3.693668
"msg=""Warm Start:",4.311587
"msg=""Warm Start:",3.802638
"msg=""Warm Start:",4.836965
"msg=""Warm Start:",5.086401
"msg=""Warm Start:",4.779768
"msg=""Warm Start:",3.665641
"msg=""Warm Start:",3.724455
"msg=""Warm Start:",3.735462
"msg=""Warm Start:",5.633951
"msg=""Warm Start:",4.209757
"msg=""Warm Start:",2.623577
"msg=""Warm Start:",3.342014
"msg=""Warm Start:",2.87774
"msg=""Warm Start:",2.911403
"msg=""Warm Start:",3.280487
"msg=""Warm Start:",2.783655
"msg=""Warm Start:",3.514122
"msg=""Warm Start:",3.267231
"msg=""Warm Start:",3.816484
"msg=""Warm Start:",3.232908
"msg=""Warm Start:",3.704221
"msg=""Warm Start:",2.885053
"msg=""Warm Start:",3.823377
"msg=""Warm Start:",4.367337
"msg=""Warm Start:",3.047896
"msg=""Warm Start:",3.510992
"msg=""Warm Start:",4.10146
"msg=""Warm Start:",3.461375
"msg=""Warm Start:",5.191176
"msg=""Warm Start:",3.699971
"msg=""Warm Start:",4.473873
"msg=""Warm Start:",3.241276
"msg=""Warm Start:",4.911101
"msg=""Warm Start:",4.196824
"msg=""Warm Start:",5.193634
"msg=""Warm Start:",4.167486
"msg=""Warm Start:",3.958761
"msg=""Warm Start:",3.466594
"msg=""Warm Start:",2.863708
"msg=""Warm Start:",2.931304
"msg=""Warm Start:",3.020895
"msg=""Warm Start:",3.181612
"msg=""Warm Start:",3.783534
"msg=""Warm Start:",2.684517
"msg=""Warm Start:",3.884024
"msg=""Warm Start:",3.346925
"msg=""Warm Start:",3.355973
"msg=""Warm Start:",3.928777
"msg=""Warm Start:",4.342335
"msg=""Warm Start:",3.667415
"msg=""Warm Start:",3.712493
"msg=""Warm Start:",3.18049
"msg=""Warm Start:",3.395468
"msg=""Warm Start:",3.172078
"msg=""Warm Start:",4.719358
"msg=""Warm Start:",4.795023
"msg=""Warm Start:",5.33298
"msg=""Warm Start:",4.391877
"msg=""Warm Start:",3.959876
"msg=""Warm Start:",3.939776
"msg=""Warm Start:",5.709893
"msg=""Warm Start:",6.159895
"msg=""Warm Start:",4.031344
"msg=""Warm Start:",4.410356
"msg=""Warm Start:",7.164328
"msg=""Warm Start:",4.517842
"msg=""Warm Start:",5.162488
"msg=""Warm Start:",3.672258
"msg=""Warm Start:",5.97983
"msg=""Warm Start:",6.364552
"msg=""Warm Start:",4.166002
"msg=""Warm Start:",3.149397
"msg=""Warm Start:",4.17514
"msg=""Warm Start:",7.588038
"msg=""Warm Start:",6.049745
"msg=""Warm Start:",6.956824
"msg=""Warm Start:",7.432719
"msg=""Warm Start:",8.272543
"msg=""Warm Start:",3.967372
"msg=""Warm Start:",4.061308
"msg=""Warm Start:",6.422464
"msg=""Warm Start:",3.868738
"msg=""Warm Start:",3.914739
"msg=""Warm Start:",3.4952
"msg=""Warm Start:",3.595134
"msg=""Warm Start:",5.118521
"msg=""Warm Start:",2.92105
"msg=""Warm Start:",4.077188
"msg=""Warm Start:",4.394443
"msg=""Warm Start:",3.655767
"msg=""Warm Start:",4.980175
"msg=""Warm Start:",5.847638
"msg=""Warm Start:",2.937885
"msg=""Warm Start:",4.080589
"msg=""Warm Start:",4.813932
"msg=""Warm Start:",4.812131
"msg=""Warm Start:",4.939928
"msg=""Warm Start:",4.952714
"msg=""Warm Start:",5.357312
"msg=""Warm Start:",5.64024
"msg=""Warm Start:",4.212831
"msg=""Warm Start:",3.974057
"msg=""Warm Start:",4.367952
"msg=""Warm Start:",4.381732
"msg=""Warm Start:",5.8645
"msg=""Warm Start:",3.633888
"msg=""Warm Start:",4.354351
"msg=""Warm Start:",4.369423
"msg=""Warm Start:",4.494842
"msg=""Warm Start:",3.271586
"msg=""Warm Start:",3.733109
"msg=""Warm Start:",3.916439
"msg=""Warm Start:",3.11111
"msg=""Warm Start:",3.858539
"msg=""Warm Start:",3.196735
"msg=""Warm Start:",3.399131
"msg=""Warm Start:",3.567145
"msg=""Warm Start:",4.588985
"msg=""Warm Start:",3.643297
"msg=""Warm Start:",4.362582
"msg=""Warm Start:",3.425662
"msg=""Warm Start:",3.650576
"msg=""Warm Start:",3.951852
"msg=""Warm Start:",3.560569
"msg=""Warm Start:",3.999845
"msg=""Warm Start:",3.410643
"msg=""Warm Start:",3.553001
"msg=""Warm Start:",3.072935
"msg=""Warm Start:",3.0283
"msg=""Warm Start:",2.419142
"msg=""Warm Start:",3.266938
"msg=""Warm Start:",2.53499
"msg=""Warm Start:",3.050922
"msg=""Warm Start:",2.88801
"msg=""Warm Start:",2.746605
"msg=""Warm Start:",4.296836
"msg=""Warm Start:",4.224065
"msg=""Warm Start:",2.564974
"msg=""Warm Start:",3.07283
"msg=""Warm Start:",2.899667
"msg=""Warm Start:",2.905192
"msg=""Warm Start:",2.850299
"msg=""Warm Start:",3.580326
"msg=""Warm Start:",2.570705
"msg=""Warm Start:",2.657697
"msg=""Warm Start:",3.154657
"msg=""Warm Start:",3.59792
"msg=""Warm Start:",3.457514
"msg=""Warm Start:",3.79683
"msg=""Warm Start:",4.186605
"msg=""Warm Start:",2.770193
"msg=""Warm Start:",3.546157
"msg=""Warm Start:",3.533215
"msg=""Warm Start:",4.161342
"msg=""Warm Start:",3.669497
"msg=""Warm Start:",3.942548
"msg=""Warm Start:",3.184069
"msg=""Warm Start:",3.07521
"msg=""Warm Start:",4.731962
"msg=""Warm Start:",4.541514
"msg=""Warm Start:",5.873362
"msg=""Warm Start:",5.973373
"msg=""Warm Start:",4.682217
"msg=""Warm Start:",5.42191
"msg=""Warm Start:",3.956204
"msg=""Warm Start:",5.78122
"msg=""Warm Start:",4.009763
"msg=""Warm Start:",4.352802
"msg=""Warm Start:",4.527819
"msg=""Warm Start:",4.275092
"msg=""Warm Start:",6.194845
"msg=""Warm Start:",6.175674
"msg=""Warm Start:",4.503419
"msg=""Warm Start:",6.43004
"msg=""Warm Start:",3.613011
"msg=""Warm Start:",3.979028
"msg=""Warm Start:",5.304365
"msg=""Warm Start:",3.915264
"msg=""Warm Start:",3.911599
"msg=""Warm Start:",4.015017
"msg=""Warm Start:",5.658244
"msg=""Warm Start:",6.487645
"msg=""Warm Start:",4.350752
"msg=""Warm Start:",5.383486
"msg=""Warm Start:",5.567616
"msg=""Warm Start:",5.288887
"msg=""Warm Start:",6.44595
"msg=""Warm Start:",6.626968
"msg=""Warm Start:",7.106878
"msg=""Warm Start:",7.307764
"msg=""Warm Start:",6.09684
"msg=""Warm Start:",8.588696
"msg=""Warm Start:",6.977518
"msg=""Warm Start:",9.667815
"msg=""Warm Start:",8.979917
"msg=""Warm Start:",7.900309
"msg=""Warm Start:",7.822669
"msg=""Warm Start:",5.536711
"msg=""Warm Start:",5.861312
"msg=""Warm Start:",5.63855
"msg=""Warm Start:",10.578848
"msg=""Warm Start:",4.4905
"msg=""Warm Start:",6.579467
"msg=""Warm Start:",9.22478
"msg=""Warm Start:",9.415185
"msg=""Warm Start:",6.337808
"msg=""Warm Start:",5.350691
"msg=""Warm Start:",5.423557
"msg=""Warm Start:",7.677396
"msg=""Warm Start:",3.781592
"msg=""Warm Start:",5.134662
"msg=""Warm Start:",4.712758
"msg=""Warm Start:",5.601526
"msg=""Warm Start:",5.558321
"msg=""Warm Start:",10.262134
"msg=""Warm Start:",6.353313
"msg=""Warm Start:",4.128907
"msg=""Warm Start:",6.030389
"msg=""Warm Start:",9.435833
"msg=""Warm Start:",3.924799
"msg=""Warm Start:",5.971256
"msg=""Warm Start:",4.024745
"msg=""Warm Start:",3.929651
"msg=""Warm Start:",3.846869
"msg=""Warm Start:",3.603213
"msg=""Warm Start:",3.863173
"msg=""Warm Start:",3.898568
"msg=""Warm Start:",3.47764
"msg=""Warm Start:",3.332115
"msg=""Warm Start:",3.664419
"msg=""Warm Start:",4.129998
"msg=""Warm Start:",4.815589
"msg=""Warm Start:",5.257099
"msg=""Warm Start:",3.028215
"msg=""Warm Start:",3.409142
"msg=""Warm Start:",3.208226
"msg=""Warm Start:",4.154166
"msg=""Warm Start:",3.679337
"msg=""Warm Start:",3.192975
"msg=""Warm Start:",3.414911
"msg=""Warm Start:",3.322637
"msg=""Warm Start:",3.655041
"msg=""Warm Start:",3.691511
"msg=""Warm Start:",3.861227
"msg=""Warm Start:",4.219188
"msg=""Warm Start:",5.070341
"msg=""Warm Start:",4.238363
"msg=""Warm Start:",4.523759
"msg=""Warm Start:",5.303197
"msg=""Warm Start:",5.282642
"msg=""Warm Start:",5.423572
"msg=""Warm Start:",5.600121
"msg=""Warm Start:",5.590344
"msg=""Warm Start:",5.62033
"msg=""Warm Start:",3.100655
"msg=""Warm Start:",3.079057
"msg=""Warm Start:",3.204939
"msg=""Warm Start:",3.797782
"msg=""Warm Start:",2.954981
"msg=""Warm Start:",2.613812
"msg=""Warm Start:",2.635095
"msg=""Warm Start:",2.472301
"msg=""Warm Start:",4.091455
"msg=""Warm Start:",4.261971
"msg=""Warm Start:",4.195812
"msg=""Warm Start:",4.634157
"msg=""Warm Start:",4.583294
"msg=""Warm Start:",5.181729
"msg=""Warm Start:",5.584218
"msg=""Warm Start:",5.720036
"msg=""Warm Start:",4.467041
"msg=""Warm Start:",4.5938
"msg=""Warm Start:",4.20633
"msg=""Warm Start:",3.428489
"msg=""Warm Start:",6.139174
"msg=""Warm Start:",3.96323
"msg=""Warm Start:",6.409348
"msg=""Warm Start:",3.975593
"msg=""Warm Start:",4.382451
"msg=""Warm Start:",5.40036
"msg=""Warm Start:",4.300193
"msg=""Warm Start:",7.431486
"msg=""Warm Start:",4.354444
"msg=""Warm Start:",3.418198
"msg=""Warm Start:",5.61348
"msg=""Warm Start:",5.876376
"msg=""Warm Start:",3.461759
"msg=""Warm Start:",4.15562
"msg=""Warm Start:",4.908782
"msg=""Warm Start:",5.90488
"msg=""Warm Start:",3.616413
"msg=""Warm Start:",3.838197
"msg=""Warm Start:",3.910539
"msg=""Warm Start:",3.108185
"msg=""Warm Start:",4.537655
"msg=""Warm Start:",3.851193
"msg=""Warm Start:",3.72959
"msg=""Warm Start:",3.664836
"msg=""Warm Start:",3.810224
"msg=""Warm Start:",3.988033
"msg=""Warm Start:",3.69566
"msg=""Warm Start:",4.980074
"msg=""Warm Start:",3.858431
"msg=""Warm Start:",3.773268
"msg=""Warm Start:",5.129115
"msg=""Warm Start:",5.108844
"msg=""Warm Start:",5.182504
"msg=""Warm Start:",3.711121
"msg=""Warm Start:",3.890024
"msg=""Warm Start:",3.707062
"msg=""Warm Start:",4.091544
"msg=""Warm Start:",4.648383
"msg=""Warm Start:",5.241365
"msg=""Warm Start:",3.424014
"msg=""Warm Start:",3.837015
"msg=""Warm Start:",4.818491
"msg=""Warm Start:",6.878397
"msg=""Warm Start:",5.389457
"msg=""Warm Start:",5.391215
"msg=""Warm Start:",3.673913
"msg=""Warm Start:",4.154188
"msg=""Warm Start:",3.532387
"msg=""Warm Start:",4.820638
"msg=""Warm Start:",3.926387
"msg=""Warm Start:",3.269441
"msg=""Warm Start:",3.364764
"msg=""Warm Start:",3.016391
"msg=""Warm Start:",3.96124
"msg=""Warm Start:",3.657686
"msg=""Warm Start:",3.66616
"msg=""Warm Start:",3.824915
"msg=""Warm Start:",4.555213
"msg=""Warm Start:",2.952007
"msg=""Warm Start:",4.345059
"msg=""Warm Start:",4.107112
"msg=""Warm Start:",2.880156
"msg=""Warm Start:",2.906161
"msg=""Warm Start:",3.426361
"msg=""Warm Start:",3.551424
"msg=""Warm Start:",3.813547
"msg=""Warm Start:",2.811598
"msg=""Warm Start:",2.489269
"msg=""Warm Start:",2.947379
"msg=""Warm Start:",3.46476
"msg=""Warm Start:",3.546902
"msg=""Warm Start:",3.726087
"msg=""Warm Start:",3.188251
"msg=""Warm Start:",3.221135
"msg=""Warm Start:",3.755677
"msg=""Warm Start:",4.339666
"msg=""Warm Start:",3.677499
"msg=""Warm Start:",2.611083
"msg=""Warm Start:",2.853103
"msg=""Warm Start:",2.783662
"msg=""Warm Start:",3.29426
"msg=""Warm Start:",3.711491
"msg=""Warm Start:",4.223219
"msg=""Warm Start:",2.751643
"msg=""Warm Start:",5.237497
"msg=""Warm Start:",5.352672
"msg=""Warm Start:",3.089014
"msg=""Warm Start:",5.394508
"msg=""Warm Start:",2.576032
"msg=""Warm Start:",3.700197
"msg=""Warm Start:",3.678163
"msg=""Warm Start:",2.66535
"msg=""Warm Start:",4.402191
"msg=""Warm Start:",4.396254
"msg=""Warm Start:",4.182522
"msg=""Warm Start:",3.910656
"msg=""Warm Start:",3.875318
"msg=""Warm Start:",4.627307
"msg=""Warm Start:",3.813043
"msg=""Warm Start:",5.130771
"msg=""Warm Start:",5.619943
"msg=""Warm Start:",3.080877
"msg=""Warm Start:",3.066792
"msg=""Warm Start:",2.908816
"msg=""Warm Start:",3.838352
"msg=""Warm Start:",4.727624
"msg=""Warm Start:",4.765328
"msg=""Warm Start:",4.66524
"msg=""Warm Start:",2.562298
"msg=""Warm Start:",2.789318
"msg=""Warm Start:",2.618166
"msg=""Warm Start:",2.726977
"msg=""Warm Start:",2.597212
"msg=""Warm Start:",2.669432
"msg=""Warm Start:",2.437265
"msg=""Warm Start:",2.900734
"msg=""Warm Start:",3.052623
"msg=""Warm Start:",3.110378
"msg=""Warm Start:",3.274995
"msg=""Warm Start:",3.341857
"msg=""Warm Start:",3.917936
"msg=""Warm Start:",2.867623
"msg=""Warm Start:",2.894391
"msg=""Warm Start:",3.929138
"msg=""Warm Start:",2.761657
"msg=""Warm Start:",2.763245
"msg=""Warm Start:",2.389564
"msg=""Warm Start:",3.912359
"msg=""Warm Start:",3.020118
"msg=""Warm Start:",2.953555
"msg=""Warm Start:",3.192719
"msg=""Warm Start:",3.276609
"msg=""Warm Start:",3.450516
"msg=""Warm Start:",4.074995
"msg=""Warm Start:",3.197488
"msg=""Warm Start:",4.602297
"msg=""Warm Start:",4.613183
"msg=""Warm Start:",5.930994
"msg=""Warm Start:",6.092734
"msg=""Warm Start:",6.205757
"msg=""Warm Start:",3.807272
"msg=""Warm Start:",5.331558
"msg=""Warm Start:",5.702377
"msg=""Warm Start:",5.931971
"msg=""Warm Start:",6.672672
"msg=""Warm Start:",2.365786
"msg=""Warm Start:",3.339145
"msg=""Warm Start:",3.089205
"msg=""Warm Start:",3.649081
"msg=""Warm Start:",4.492848
"msg=""Warm Start:",3.226996
"msg=""Warm Start:",3.846396
"msg=""Warm Start:",3.714124
"msg=""Warm Start:",3.712271
"msg=""Warm Start:",4.323996
"msg=""Warm Start:",4.992601
"msg=""Warm Start:",4.857627
"msg=""Warm Start:",5.109045
"msg=""Warm Start:",3.440578
"msg=""Warm Start:",5.645126
"msg=""Warm Start:",3.484967
"msg=""Warm Start:",5.800462
"msg=""Warm Start:",3.175296
"msg=""Warm Start:",4.16874
"msg=""Warm Start:",6.734847
"msg=""Warm Start:",7.918655
"msg=""Warm Start:",6.636842
"msg=""Warm Start:",5.023429
"msg=""Warm Start:",5.514098
"msg=""Warm Start:",2.967537
"msg=""Warm Start:",3.031414
"msg=""Warm Start:",3.279412
"msg=""Warm Start:",2.54264
"msg=""Warm Start:",3.595263
"msg=""Warm Start:",4.112704
"msg=""Warm Start:",4.276011
"msg=""Warm Start:",3.332064
"msg=""Warm Start:",3.482678
"msg=""Warm Start:",3.221102
"msg=""Warm Start:",3.315437
"msg=""Warm Start:",3.338192
"msg=""Warm Start:",3.170481
"msg=""Warm Start:",3.737549
"msg=""Warm Start:",3.610218
"msg=""Warm Start:",3.968225
"msg=""Warm Start:",3.314953
"msg=""Warm Start:",3.009365
"msg=""Warm Start:",3.412939
"msg=""Warm Start:",3.981344
"msg=""Warm Start:",4.28991
"msg=""Warm Start:",4.205394
"msg=""Warm Start:",3.611927
"msg=""Warm Start:",5.203107
"msg=""Warm Start:",5.229285
"msg=""Warm Start:",5.602672
"msg=""Warm Start:",2.994587
"msg=""Warm Start:",7.183575
"msg=""Warm Start:",3.839412
"msg=""Warm Start:",3.477261
"msg=""Warm Start:",4.498881
"msg=""Warm Start:",2.956358
"msg=""Warm Start:",3.374598
"msg=""Warm Start:",2.707172
"msg=""Warm Start:",3.284419
"msg=""Warm Start:",2.728351
"msg=""Warm Start:",2.993712
"msg=""Warm Start:",2.515635
"msg=""Warm Start:",2.508552
"msg=""Warm Start:",2.550054
"msg=""Warm Start:",3.25015
"msg=""Warm Start:",3.086989
"msg=""Warm Start:",4.819405
"msg=""Warm Start:",4.566294
"msg=""Warm Start:",3.740661
"msg=""Warm Start:",4.450596
"msg=""Warm Start:",4.535383
"msg=""Warm Start:",4.640319
"msg=""Warm Start:",4.868343
"msg=""Warm Start:",4.334728
"msg=""Warm Start:",5.273617
"msg=""Warm Start:",5.318742
"msg=""Warm Start:",3.532032
"msg=""Warm Start:",6.280482
"msg=""Warm Start:",2.837912
"msg=""Warm Start:",4.89941
"msg=""Warm Start:",3.685053
"msg=""Warm Start:",4.335377
"msg=""Warm Start:",4.369378
"msg=""Warm Start:",4.211933
"msg=""Warm Start:",4.23162
"msg=""Warm Start:",4.571587
"msg=""Warm Start:",4.598007
"msg=""Warm Start:",3.113831
"msg=""Warm Start:",3.590955
"msg=""Warm Start:",3.127475
"msg=""Warm Start:",3.213618
"msg=""Warm Start:",3.69554
"msg=""Warm Start:",3.047152
"msg=""Warm Start:",3.139624
"msg=""Warm Start:",4.402869
"msg=""Warm Start:",4.495739
"msg=""Warm Start:",4.425549
"msg=""Warm Start:",4.406671
"msg=""Warm Start:",4.755989
"msg=""Warm Start:",4.267504
"msg=""Warm Start:",5.629404
"msg=""Warm Start:",6.635205
"msg=""Warm Start:",6.985637
"msg=""Warm Start:",4.775869
"msg=""Warm Start:",6.101305
"msg=""Warm Start:",4.629831
"msg=""Warm Start:",5.947078
"msg=""Warm Start:",4.895257
"msg=""Warm Start:",3.949565
"msg=""Warm Start:",7.716324
"msg=""Warm Start:",5.140711
"msg=""Warm Start:",5.101963
"msg=""Warm Start:",4.999171
"msg=""Warm Start:",6.406789
"msg=""Warm Start:",5.317443
"msg=""Warm Start:",5.344576
"msg=""Warm Start:",5.277932
"msg=""Warm Start:",6.605637
"msg=""Warm Start:",5.591434
"msg=""Warm Start:",6.614837
"msg=""Warm Start:",6.162598
"msg=""Warm Start:",4.97481
"msg=""Warm Start:",3.538347
"msg=""Warm Start:",8.614172
"msg=""Warm Start:",6.735529
"msg=""Warm Start:",5.794704
"msg=""Warm Start:",7.193287
"msg=""Warm Start:",3.240479
"msg=""Warm Start:",3.861531
"msg=""Warm Start:",3.611053
"msg=""Warm Start:",6.131992
"msg=""Warm Start:",4.623484
"msg=""Warm Start:",4.433893
"msg=""Warm Start:",4.522689
"msg=""Warm Start:",4.620339
"msg=""Warm Start:",4.326461
"msg=""Warm Start:",5.275549
"msg=""Warm Start:",3.813188
"msg=""Warm Start:",3.89038
"msg=""Warm Start:",3.813424
"msg=""Warm Start:",4.254938
"msg=""Warm Start:",4.307112
"msg=""Warm Start:",5.728322
"msg=""Warm Start:",3.642691
"msg=""Warm Start:",6.02869
"msg=""Warm Start:",3.80763
"msg=""Warm Start:",3.939368
"msg=""Warm Start:",4.763544
"msg=""Warm Start:",5.193521
